Transaction_ID,Date,Customer_ID,Product,Quantity,Payment_Method,Country,Discount_Percentage,Shipping_Cost,Delivery_Days,Customer_Rating,Return_Status,Unit_Price,Total_Price_Before_Discount,Discount_Amount,Price_After_Discount,Final_Total,Category
TXN_0003860,2023-01-25,CUST_00326,Tablet,8,Apple Pay,UK,15,20.0,,4.0,Yes,511,4088,613.1999999999999,3474.8,3494.8,Electronics
TXN_0002369,2023-01-25,CUST_00977,Microphone,7,Debit Card,Germany,0,10.0,21.0,5.0,No,55,385,0.0,385.0,395.0,Peripherals
TXN_0001383,2023-01-25,CUST_00921,Microphone,8,PayPal,India,0,0.0,18.0,4.0,No,83,664,0.0,664.0,664.0,Peripherals
TXN_0004358,2023-01-25,CUST_00658,Hard Drive,8,Google Pay,Germany,10,10.0,13.0,5.0,No,75,600,60.0,540.0,550.0,Storage
TXN_0003555,2023-01-25,CUST_00548,Screen Protector,2,PayPal,UK,0,25.0,11.0,4.0,No,37,74,0.0,74.0,99.0,Accessories
TXN_0002923,2023-01-26,CUST_00516,Charger,2,Debit Card,France,0,10.0,19.0,3.0,Yes,117,234,0.0,234.0,244.0,Accessories
TXN_0000966,2023-01-26,CUST_00384,USB Cable,7,PayPal,Japan,15,5.0,20.0,5.0,No,15,105,15.75,89.25,94.25,Accessories
TXN_0000861,2023-01-26,CUST_00981,Webcam,5,Debit Card,France,0,5.0,11.0,3.0,No,42,210,0.0,210.0,215.0,Peripherals
TXN_0003175,2023-01-26,CUST_00957,Screen Protector,8,Bank Transfer,India,0,25.0,19.0,4.0,No,84,672,0.0,672.0,697.0,Accessories
TXN_0003859,2023-01-26,CUST_00395,Monitor,4,PayPal,Germany,5,15.0,8.0,5.0,No,352,1408,70.4,1337.6,1352.6,Peripherals
TXN_0002168,2023-01-26,CUST_00731,Laptop,7,Apple Pay,Germany,0,5.0,27.0,1.0,No,987,6909,0.0,6909.0,6914.0,Electronics
TXN_0001742,2023-01-27,CUST_00495,Speaker,5,Bank Transfer,Australia,0,15.0,9.0,5.0,No,178,890,0.0,890.0,905.0,Accessories
TXN_0004810,2023-01-27,CUST_00323,Mouse,7,PayPal,Australia,5,10.0,22.0,5.0,No,21,147,7.3500000000000005,139.65,149.65,Peripherals
TXN_0001323,2023-01-27,CUST_00742,Smartphone,2,Credit Card,Canada,5,0.0,1.0,4.0,No,815,1630,81.5,1548.5,1548.5,Electronics
TXN_0003610,2023-01-27,CUST_00827,Speaker,8,Apple Pay,France,5,20.0,5.0,4.0,No,169,1352,67.60000000000001,1284.4,1304.4,Accessories
TXN_0000328,2023-01-27,CUST_00058,Hard Drive,2,Google Pay,USA,10,20.0,4.0,4.0,No,205,410,41.0,369.0,389.0,Storage
TXN_0003743,2023-01-28,CUST_00646,Microphone,4,Credit Card,UK,5,20.0,16.0,5.0,No,166,664,33.2,630.8,650.8,Peripherals
TXN_0001930,2023-01-28,CUST_00930,Laptop,3,Google Pay,Canada,0,20.0,24.0,1.0,No,1056,3168,0.0,3168.0,3188.0,Electronics
TXN_0000164,2023-01-28,CUST_00388,Router,6,Debit Card,USA,15,15.0,3.0,5.0,No,243,1458,218.7,1239.3,1254.3,Networking
TXN_0000874,2023-01-28,CUST_00663,Smartphone,1,PayPal,UK,0,20.0,11.0,4.0,No,795,795,0.0,795.0,815.0,Electronics
TXN_0002872,2023-01-28,CUST_00069,Monitor,3,Google Pay,Australia,10,5.0,24.0,5.0,No,469,1407,140.70000000000002,1266.3,1271.3,Peripherals
TXN_0000894,2023-01-28,CUST_00064,Charger,8,Apple Pay,Canada,0,10.0,15.0,4.0,No,117,936,0.0,936.0,946.0,Accessories
TXN_0000117,2023-01-28,CUST_00120,Headphones,1,Debit Card,Germany,10,15.0,22.0,,Yes,150,150,15.0,135.0,150.0,Accessories
TXN_0001126,2023-01-29,CUST_00685,Router,1,PayPal,Australia,5,20.0,9.0,4.0,No,233,233,11.65,221.35,241.35,Networking
TXN_0002497,2023-01-29,CUST_00699,Charger,3,Apple Pay,Australia,0,5.0,16.0,2.0,Yes,73,219,0.0,219.0,224.0,Accessories
TXN_0004280,2023-01-29,CUST_00068,Microphone,9,Apple Pay,India,10,15.0,26.0,4.0,No,185,1665,166.5,1498.5,1513.5,Peripherals
TXN_0001344,2023-01-29,CUST_00870,Router,3,PayPal,Australia,0,20.0,10.0,5.0,Yes,237,711,0.0,711.0,731.0,Networking
TXN_0000613,2023-01-29,CUST_00915,Screen Protector,8,PayPal,USA,0,20.0,3.0,3.0,No,64,512,0.0,512.0,532.0,Accessories
TXN_0004931,2023-01-29,CUST_00950,USB Cable,1,Apple Pay,UK,0,25.0,27.0,5.0,No,101,101,0.0,101.0,126.0,Accessories
TXN_0001689,2023-01-29,CUST_00025,USB Cable,5,PayPal,Germany,5,20.0,19.0,4.0,Yes,-19,-95,-4.75,-90.25,-70.25,Accessories
TXN_0001304,2023-01-29,CUST_00435,Smartphone,4,PayPal,India,5,20.0,14.0,2.0,No,758,3032,151.6,2880.4,2900.4,Electronics
TXN_0001478,2023-01-29,CUST_00260,Router,7,Bank Transfer,Japan,0,20.0,7.0,5.0,No,136,952,0.0,952.0,972.0,Networking
TXN_0002645,2023-01-30,CUST_00176,Mouse,5,Credit Card,France,0,20.0,29.0,5.0,No,104,520,0.0,520.0,540.0,Peripherals
TXN_0003644,2023-01-30,CUST_00255,Router,6,Apple Pay,Canada,0,10.0,29.0,5.0,Yes,196,1176,0.0,1176.0,1186.0,Networking
TXN_0003338,2023-01-30,CUST_00380,Charger,5,Credit Card,France,0,10.0,8.0,3.0,No,5,25,0.0,25.0,35.0,Accessories
TXN_0003383,2023-01-31,CUST_00333,Screen Protector,1,Debit Card,Canada,0,5.0,18.0,5.0,No,45,45,0.0,45.0,50.0,Accessories
TXN_0003729,2023-01-31,CUST_00332,Keyboard,5,Apple Pay,Japan,0,15.0,6.0,,No,153,765,0.0,765.0,780.0,Peripherals
TXN_0003624,2023-01-31,CUST_00945,Monitor,9,Credit Card,India,5,20.0,6.0,3.0,Yes,400,3600,180.0,3420.0,3440.0,Peripherals
TXN_0001622,2023-01-31,CUST_00975,Microphone,8,PayPal,Germany,0,10.0,,2.0,Yes,186,1488,0.0,1488.0,1498.0,Peripherals
TXN_0002905,2023-02-01,CUST_00652,Keyboard,6,Debit Card,France,0,5.0,9.0,4.0,No,71,426,0.0,426.0,431.0,Peripherals
TXN_0004136,2023-02-01,CUST_00814,Mouse,8,Credit Card,India,0,20.0,1.0,5.0,No,75,600,0.0,600.0,620.0,Peripherals
TXN_0001195,2023-02-01,CUST_00110,Webcam,2,Debit Card,Germany,0,5.0,14.0,5.0,No,74,148,0.0,148.0,153.0,Peripherals
TXN_0004256,2023-02-02,CUST_00056,Smartphone,4,Credit Card,UK,0,20.0,16.0,4.0,No,844,3376,0.0,3376.0,3396.0,Electronics
TXN_0001690,2023-02-02,CUST_00530,Laptop,9,Bank Transfer,India,15,20.0,5.0,5.0,No,1025,9225,1383.75,7841.25,7861.25,Electronics
TXN_0000315,2023-02-02,CUST_00028,Smartphone,6,Credit Card,UK,10,20.0,3.0,5.0,Yes,869,5214,521.4,4692.6,4712.6,Electronics
TXN_0000120,2023-02-02,CUST_00734,Mouse,6,Apple Pay,India,10,0.0,15.0,4.0,No,104,624,62.400000000000006,561.6,561.6,Peripherals
TXN_0003802,2023-02-02,CUST_00728,Tablet,7,Bank Transfer,Germany,0,10.0,17.0,,No,535,3745,0.0,3745.0,3755.0,Electronics
TXN_0000917,2023-02-03,CUST_00653,Router,1,Google Pay,Australia,0,5.0,12.0,3.0,No,210,210,0.0,210.0,215.0,Networking
TXN_0001314,2023-02-03,CUST_00523,Hard Drive,6,Apple Pay,Australia,0,25.0,18.0,2.0,No,218,1308,0.0,1308.0,1333.0,Storage
TXN_0000763,2023-02-03,CUST_00175,Headphones,4,PayPal,USA,15,5.0,27.0,5.0,No,249,996,149.4,846.6,851.6,Accessories
TXN_0000064,2023-02-04,CUST_00032,Microphone,6,Apple Pay,Germany,5,10.0,,4.0,Yes,84,504,25.200000000000003,478.8,488.8,Peripherals
TXN_0001872,2023-02-04,CUST_00028,Router,4,Credit Card,Germany,0,5.0,8.0,3.0,No,147,588,0.0,588.0,593.0,Networking
TXN_0003410,2023-02-04,CUST_00297,Hard Drive,4,Credit Card,France,0,20.0,10.0,3.0,Yes,176,704,0.0,704.0,724.0,Storage
TXN_0003158,2023-02-04,CUST_00639,Tablet,2,Credit Card,USA,10,15.0,17.0,4.0,Yes,525,1050,105.0,945.0,960.0,Electronics
TXN_0000518,2023-02-04,CUST_00696,Screen Protector,6,Debit Card,France,10,5.0,21.0,4.0,No,49,294,29.400000000000002,264.6,269.6,Accessories
TXN_0003145,2023-02-04,CUST_00397,USB Cable,3,Debit Card,Australia,0,20.0,9.0,2.0,No,0,0,0.0,0.0,20.0,Accessories
TXN_0001980,2023-02-04,CUST_00658,Smartphone,3,Google Pay,France,10,10.0,25.0,,No,751,2253,225.3,2027.7,2037.7,Electronics
TXN_0004997,2023-02-05,CUST_00026,Speaker,4,Credit Card,India,5,5.0,20.0,4.0,No,297,1188,59.400000000000006,1128.6,1133.6,Accessories
TXN_0000389,2023-02-05,CUST_00152,Router,1,Apple Pay,UK,5,0.0,23.0,4.0,No,138,138,6.9,131.1,131.1,Networking
TXN_0002235,2023-02-05,CUST_00928,Laptop,1,PayPal,USA,0,10.0,16.0,4.0,No,1010,1010,0.0,1010.0,1020.0,Electronics
TXN_0000153,2023-02-05,CUST_00345,Hard Drive,1,Credit Card,Canada,5,0.0,21.0,5.0,No,196,196,9.8,186.2,186.2,Storage
TXN_0002154,2023-02-05,CUST_00669,Webcam,7,Bank Transfer,India,10,5.0,21.0,3.0,No,97,679,67.9,611.1,616.1,Peripherals
TXN_0001582,2023-02-06,CUST_00185,Keyboard,8,Credit Card,India,0,15.0,21.0,5.0,No,131,1048,0.0,1048.0,1063.0,Peripherals
TXN_0000350,2023-02-06,CUST_00816,Webcam,8,Google Pay,India,0,15.0,5.0,5.0,No,36,288,0.0,288.0,303.0,Peripherals
TXN_0001662,2023-02-06,CUST_00428,Router,5,Google Pay,USA,0,25.0,25.0,5.0,No,167,835,0.0,835.0,860.0,Networking
TXN_0000274,2023-02-06,CUST_00863,USB Cable,4,PayPal,Japan,0,5.0,28.0,4.0,No,2,8,0.0,8.0,13.0,Accessories
TXN_0000547,2023-02-06,CUST_00702,Mouse,7,Google Pay,Canada,10,5.0,10.0,5.0,No,119,833,83.30000000000001,749.7,754.7,Peripherals
TXN_0000322,2023-02-07,CUST_00580,Microphone,8,Debit Card,Canada,0,25.0,6.0,5.0,No,119,952,0.0,952.0,977.0,Peripherals
TXN_0004481,2023-02-07,CUST_00397,Smartphone,8,Apple Pay,Germany,0,5.0,17.0,5.0,Yes,767,6136,0.0,6136.0,6141.0,Electronics
TXN_0001576,2023-02-07,CUST_00172,USB Cable,2,Apple Pay,France,10,15.0,15.0,5.0,Yes,52,104,10.4,93.6,108.6,Accessories
TXN_0002705,2023-02-07,CUST_00620,Laptop,4,Apple Pay,USA,0,20.0,23.0,5.0,No,1083,4332,0.0,4332.0,4352.0,Electronics
TXN_0004109,2023-02-07,CUST_00373,Microphone,4,Apple Pay,USA,0,20.0,14.0,4.0,No,183,732,0.0,732.0,752.0,Peripherals
TXN_0001455,2023-02-08,CUST_00520,Screen Protector,6,Credit Card,USA,0,20.0,21.0,3.0,No,71,426,0.0,426.0,446.0,Accessories
TXN_0000896,2023-02-08,CUST_00027,Laptop,2,Debit Card,Japan,0,15.0,19.0,4.0,No,1097,2194,0.0,2194.0,2209.0,Electronics
TXN_0001477,2023-02-08,CUST_00031,Tablet,8,Credit Card,Canada,0,20.0,16.0,5.0,Yes,459,3672,0.0,3672.0,3692.0,Electronics
TXN_0003964,2023-02-08,CUST_00442,Hard Drive,3,Debit Card,Germany,10,20.0,27.0,3.0,No,90,270,27.0,243.0,263.0,Storage
TXN_0001384,2023-02-08,CUST_00054,Charger,7,Google Pay,UK,0,15.0,8.0,5.0,No,39,273,0.0,273.0,288.0,Accessories
TXN_0004399,2023-02-08,CUST_00313,Tablet,9,Bank Transfer,Germany,0,15.0,25.0,3.0,No,555,4995,0.0,4995.0,5010.0,Electronics
TXN_0001703,2023-02-08,CUST_00056,Charger,5,Bank Transfer,USA,0,15.0,19.0,5.0,Yes,62,310,0.0,310.0,325.0,Accessories
TXN_0002147,2023-02-08,CUST_00736,Smartphone,4,Google Pay,Australia,0,25.0,27.0,5.0,No,802,3208,0.0,3208.0,3233.0,Electronics
TXN_0000382,2023-02-08,CUST_00282,Keyboard,8,Bank Transfer,UK,0,20.0,1.0,5.0,No,153,1224,0.0,1224.0,1244.0,Peripherals
TXN_0004521,2023-02-08,CUST_00879,Monitor,1,Debit Card,India,10,10.0,25.0,4.0,No,350,350,35.0,315.0,325.0,Peripherals
TXN_0000637,2023-02-08,CUST_00398,USB Cable,5,Google Pay,Australia,15,5.0,1.0,,No,21,105,15.75,89.25,94.25,Accessories
TXN_0001051,2023-02-08,CUST_00298,Headphones,5,Google Pay,USA,5,20.0,27.0,3.0,No,178,890,44.5,845.5,865.5,Accessories
TXN_0002599,2023-02-08,CUST_00740,Tablet,7,Apple Pay,France,5,5.0,29.0,4.0,No,563,3941,197.05,3743.95,3748.95,Electronics
TXN_0000585,2023-02-08,CUST_00815,Screen Protector,6,Debit Card,India,15,15.0,9.0,1.0,No,92,552,82.8,469.2,484.2,Accessories
TXN_0004991,2023-02-08,CUST_00198,USB Cable,6,Google Pay,India,0,5.0,14.0,5.0,No,37,222,0.0,222.0,227.0,Accessories
TXN_0001998,2023-02-08,CUST_00521,Mouse,6,Bank Transfer,Australia,0,5.0,3.0,5.0,No,66,396,0.0,396.0,401.0,Peripherals
TXN_0001597,2023-02-09,CUST_00954,Router,5,Google Pay,Germany,0,20.0,6.0,5.0,Yes,237,1185,0.0,1185.0,1205.0,Networking
TXN_0004677,2023-02-09,CUST_00524,Laptop,5,Credit Card,Canada,15,25.0,12.0,5.0,No,1021,5105,765.75,4339.25,4364.25,Electronics
TXN_0000948,2023-02-09,CUST_00677,Mouse,6,Apple Pay,France,10,15.0,,2.0,Yes,32,192,19.200000000000003,172.8,187.8,Peripherals
TXN_0001587,2023-02-09,CUST_00863,Router,4,Credit Card,UK,0,25.0,23.0,5.0,No,198,792,0.0,792.0,817.0,Networking
TXN_0004076,2023-02-09,CUST_00264,Screen Protector,3,Debit Card,Japan,0,5.0,13.0,4.0,No,64,192,0.0,192.0,197.0,Accessories
TXN_0004740,2023-02-09,CUST_00198,Hard Drive,5,Debit Card,Australia,0,10.0,8.0,5.0,No,81,405,0.0,405.0,415.0,Storage
TXN_0002964,2023-02-09,CUST_00874,Charger,1,Google Pay,India,0,10.0,2.0,5.0,No,59,59,0.0,59.0,69.0,Accessories
TXN_0001596,2023-02-09,CUST_00265,Speaker,4,Debit Card,France,5,20.0,,5.0,Yes,161,644,32.2,611.8,631.8,Accessories
TXN_0001570,2023-02-09,CUST_00881,Tablet,5,Apple Pay,Australia,10,25.0,15.0,5.0,No,477,2385,238.5,2146.5,2171.5,Electronics
TXN_0003241,2023-02-10,CUST_00683,Headphones,1,Credit Card,Germany,10,15.0,24.0,,No,148,148,14.8,133.2,148.2,Accessories
TXN_0000704,2023-02-10,CUST_00288,Screen Protector,1,Debit Card,France,0,25.0,11.0,4.0,No,-25,-25,-0.0,-25.0,0.0,Accessories
TXN_0004030,2023-02-10,CUST_00026,Smartphone,9,Apple Pay,Australia,0,25.0,7.0,4.0,No,780,7020,0.0,7020.0,7045.0,Electronics
TXN_0004394,2023-02-10,CUST_00255,Mouse,1,Google Pay,USA,5,15.0,6.0,4.0,No,102,102,5.1000000000000005,96.9,111.9,Peripherals
TXN_0000096,2023-02-10,CUST_00877,Webcam,9,PayPal,Japan,10,15.0,14.0,5.0,No,135,1215,121.5,1093.5,1108.5,Peripherals
TXN_0003345,2023-02-10,CUST_00539,Hard Drive,4,Credit Card,France,0,20.0,25.0,4.0,No,120,480,0.0,480.0,500.0,Storage
TXN_0003128,2023-02-10,CUST_00258,Keyboard,5,Credit Card,India,0,20.0,11.0,5.0,No,129,645,0.0,645.0,665.0,Peripherals
TXN_0003290,2023-02-10,CUST_00069,Mouse,1,Apple Pay,UK,0,10.0,17.0,5.0,No,94,94,0.0,94.0,104.0,Peripherals
TXN_0001313,2023-02-10,CUST_00411,Monitor,1,Credit Card,India,0,20.0,21.0,3.0,No,382,382,0.0,382.0,402.0,Peripherals
TXN_0000116,2023-02-10,CUST_00422,Microphone,9,PayPal,USA,0,20.0,4.0,5.0,No,60,540,0.0,540.0,560.0,Peripherals
TXN_0003029,2023-02-10,CUST_00938,Keyboard,4,Credit Card,Germany,0,5.0,15.0,5.0,No,78,312,0.0,312.0,317.0,Peripherals
TXN_0001311,2023-02-11,CUST_00666,Speaker,3,Google Pay,USA,10,10.0,18.0,5.0,No,281,843,84.30000000000001,758.7,768.7,Accessories
TXN_0000588,2023-02-11,CUST_00532,Hard Drive,4,Debit Card,India,0,5.0,14.0,4.0,No,87,348,0.0,348.0,353.0,Storage
TXN_0001032,2023-02-11,CUST_00490,Hard Drive,8,Debit Card,Canada,0,15.0,16.0,4.0,No,74,592,0.0,592.0,607.0,Storage
TXN_0001382,2023-02-11,CUST_00538,Monitor,5,Google Pay,Canada,0,0.0,1.0,5.0,No,497,2485,0.0,2485.0,2485.0,Peripherals
TXN_0002337,2023-02-11,CUST_00283,Hard Drive,6,Apple Pay,Canada,0,5.0,13.0,,No,169,1014,0.0,1014.0,1019.0,Storage
TXN_0004392,2023-02-12,CUST_00722,Laptop,8,PayPal,Japan,10,10.0,20.0,2.0,No,998,7984,798.4000000000001,7185.6,7195.6,Electronics
TXN_0002873,2023-02-12,CUST_00523,Router,1,Apple Pay,USA,0,10.0,7.0,5.0,No,233,233,0.0,233.0,243.0,Networking
TXN_0002518,2023-02-12,CUST_00081,USB Cable,9,Apple Pay,France,0,5.0,2.0,5.0,No,84,756,0.0,756.0,761.0,Accessories
TXN_0002389,2023-02-12,CUST_00506,Charger,4,Debit Card,Germany,15,20.0,14.0,5.0,No,5,20,3.0,17.0,37.0,Accessories
TXN_0000815,2023-02-12,CUST_00241,Speaker,2,PayPal,Australia,10,25.0,17.0,5.0,No,170,340,34.0,306.0,331.0,Accessories
TXN_0004197,2023-02-12,CUST_00536,Microphone,2,PayPal,UK,0,0.0,7.0,5.0,No,195,390,0.0,390.0,390.0,Peripherals
TXN_0004912,2023-02-12,CUST_00788,Hard Drive,3,Credit Card,France,10,0.0,7.0,5.0,No,209,627,62.7,564.3,564.3,Storage
TXN_0002104,2023-02-12,CUST_00007,Laptop,6,PayPal,USA,0,20.0,21.0,4.0,No,950,5700,0.0,5700.0,5720.0,Electronics
TXN_0000509,2023-02-12,CUST_00438,Hard Drive,4,Debit Card,Japan,10,0.0,18.0,5.0,No,212,848,84.80000000000001,763.2,763.2,Storage
TXN_0002927,2023-02-13,CUST_00106,Laptop,3,Credit Card,Germany,15,10.0,12.0,5.0,No,996,2988,448.2,2539.8,2549.8,Electronics
TXN_0003971,2023-02-13,CUST_00102,Keyboard,9,Credit Card,Canada,0,25.0,9.0,5.0,No,105,945,0.0,945.0,970.0,Peripherals
TXN_0003762,2023-02-13,CUST_00168,USB Cable,1,Bank Transfer,Australia,0,20.0,22.0,5.0,No,-36,-36,-0.0,-36.0,-16.0,Accessories
TXN_0001396,2023-02-13,CUST_00720,Headphones,3,Google Pay,India,0,15.0,8.0,3.0,No,210,630,0.0,630.0,645.0,Accessories
TXN_0002631,2023-02-13,CUST_00013,Hard Drive,3,Bank Transfer,Germany,5,25.0,29.0,5.0,No,143,429,21.450000000000003,407.55,432.55,Storage
TXN_0004715,2023-02-13,CUST_00232,Webcam,8,Credit Card,USA,0,15.0,,1.0,Yes,160,1280,0.0,1280.0,1295.0,Peripherals
TXN_0003823,2023-02-14,CUST_00547,Speaker,6,PayPal,France,0,10.0,,4.0,Yes,283,1698,0.0,1698.0,1708.0,Accessories
TXN_0004940,2023-02-14,CUST_00596,Screen Protector,6,Bank Transfer,Canada,0,15.0,4.0,5.0,No,-6,-36,-0.0,-36.0,-21.0,Accessories
TXN_0003583,2023-02-14,CUST_00611,Headphones,2,Debit Card,France,20,10.0,26.0,5.0,No,188,376,75.2,300.8,310.8,Accessories
TXN_0004544,2023-02-14,CUST_00682,Monitor,5,PayPal,USA,0,0.0,28.0,5.0,No,364,1820,0.0,1820.0,1820.0,Peripherals
TXN_0000845,2023-02-15,CUST_00879,Smartphone,5,Google Pay,Australia,0,20.0,17.0,2.0,No,839,4195,0.0,4195.0,4215.0,Electronics
TXN_0001640,2023-02-15,CUST_00451,Keyboard,1,PayPal,India,5,20.0,8.0,5.0,No,130,130,6.5,123.5,143.5,Peripherals
TXN_0000346,2023-02-15,CUST_00796,Speaker,6,Apple Pay,USA,5,0.0,15.0,2.0,No,202,1212,60.6,1151.4,1151.4,Accessories
TXN_0004371,2023-02-15,CUST_00157,Hard Drive,8,Google Pay,Canada,10,5.0,4.0,4.0,No,78,624,62.400000000000006,561.6,566.6,Storage
TXN_0001791,2023-02-15,CUST_00168,Screen Protector,1,Bank Transfer,Japan,15,0.0,5.0,5.0,No,76,76,11.4,64.6,64.6,Accessories
TXN_0003047,2023-02-16,CUST_00289,Webcam,7,Debit Card,Canada,5,5.0,,3.0,Yes,149,1043,52.150000000000006,990.85,995.85,Peripherals
TXN_0004125,2023-02-16,CUST_00840,Monitor,2,Google Pay,Germany,10,10.0,1.0,4.0,No,444,888,88.80000000000001,799.2,809.2,Peripherals
TXN_0001089,2023-02-16,CUST_00060,Microphone,7,Bank Transfer,France,5,5.0,29.0,5.0,No,59,413,20.650000000000002,392.35,397.35,Peripherals
TXN_0000676,2023-02-16,CUST_00976,Keyboard,5,Apple Pay,Canada,10,20.0,20.0,4.0,Yes,178,890,89.0,801.0,821.0,Peripherals
TXN_0000468,2023-02-16,CUST_00345,Headphones,6,PayPal,UK,0,20.0,19.0,5.0,No,237,1422,0.0,1422.0,1442.0,Accessories
TXN_0001538,2023-02-16,CUST_00759,Webcam,7,Credit Card,Australia,10,20.0,15.0,5.0,No,73,511,51.1,459.9,479.9,Peripherals
TXN_0000425,2023-02-16,CUST_00852,Headphones,5,Apple Pay,France,10,15.0,1.0,5.0,No,159,795,79.5,715.5,730.5,Accessories
TXN_0001421,2023-02-16,CUST_00278,Laptop,6,Google Pay,France,5,10.0,12.0,3.0,No,1005,6030,301.5,5728.5,5738.5,Electronics
TXN_0004405,2023-02-16,CUST_00865,Hard Drive,8,PayPal,Australia,5,20.0,28.0,4.0,Yes,88,704,35.2,668.8,688.8,Storage
TXN_0000851,2023-02-16,CUST_00012,Speaker,1,Bank Transfer,Japan,20,15.0,29.0,3.0,No,250,250,50.0,200.0,215.0,Accessories
TXN_0002757,2023-02-16,CUST_00830,Keyboard,3,Bank Transfer,Canada,10,15.0,12.0,5.0,No,128,384,38.400000000000006,345.6,360.6,Peripherals
TXN_0004699,2023-02-17,CUST_00554,Headphones,2,Apple Pay,USA,0,15.0,,5.0,Yes,216,432,0.0,432.0,447.0,Accessories
TXN_0004861,2023-02-17,CUST_00880,Keyboard,5,Bank Transfer,Germany,0,25.0,,4.0,Yes,86,430,0.0,430.0,455.0,Peripherals
TXN_0000858,2023-02-17,CUST_00465,Screen Protector,4,Credit Card,USA,0,0.0,13.0,5.0,No,60,240,0.0,240.0,240.0,Accessories
TXN_0003510,2023-02-17,CUST_00866,Webcam,5,Debit Card,Australia,0,5.0,21.0,4.0,No,73,365,0.0,365.0,370.0,Peripherals
TXN_0000121,2023-02-17,CUST_00451,Speaker,6,Google Pay,Canada,10,10.0,20.0,2.0,No,162,972,97.2,874.8,884.8,Accessories
TXN_0002178,2023-02-18,CUST_00885,Headphones,1,Debit Card,France,0,20.0,26.0,5.0,Yes,194,194,0.0,194.0,214.0,Accessories
TXN_0001177,2023-02-18,CUST_00773,Tablet,5,PayPal,Germany,0,10.0,9.0,4.0,No,458,2290,0.0,2290.0,2300.0,Electronics
TXN_0000339,2023-02-18,CUST_00083,Microphone,7,PayPal,Germany,10,15.0,23.0,4.0,No,144,1008,100.80000000000001,907.2,922.2,Peripherals
TXN_0002783,2023-02-18,CUST_00538,Microphone,8,Credit Card,India,5,10.0,7.0,4.0,No,59,472,23.6,448.4,458.4,Peripherals
TXN_0003321,2023-02-18,CUST_00561,Laptop,2,Credit Card,UK,0,25.0,13.0,5.0,Yes,956,1912,0.0,1912.0,1937.0,Electronics
TXN_0003873,2023-02-18,CUST_00369,Tablet,2,Debit Card,France,0,25.0,4.0,4.0,No,494,988,0.0,988.0,1013.0,Electronics
TXN_0004993,2023-02-18,CUST_00226,Keyboard,6,Credit Card,France,5,5.0,16.0,4.0,Yes,166,996,49.800000000000004,946.2,951.2,Peripherals
TXN_0004664,2023-02-18,CUST_00133,Tablet,3,Credit Card,Canada,0,20.0,10.0,3.0,Yes,551,1653,0.0,1653.0,1673.0,Electronics
TXN_0003757,2023-02-18,CUST_00955,Microphone,8,Google Pay,Germany,0,25.0,21.0,4.0,No,161,1288,0.0,1288.0,1313.0,Peripherals
TXN_0003221,2023-02-18,CUST_00615,Speaker,7,PayPal,Germany,10,15.0,18.0,4.0,No,215,1505,150.5,1354.5,1369.5,Accessories
TXN_0004973,2023-02-19,CUST_00984,Keyboard,9,Debit Card,France,0,10.0,7.0,5.0,No,143,1287,0.0,1287.0,1297.0,Peripherals
TXN_0003922,2023-02-19,CUST_00792,Monitor,3,Bank Transfer,UK,0,10.0,12.0,4.0,No,402,1206,0.0,1206.0,1216.0,Peripherals
TXN_0002771,2023-02-19,CUST_00912,Webcam,5,Apple Pay,UK,0,5.0,15.0,5.0,No,102,510,0.0,510.0,515.0,Peripherals
TXN_0002182,2023-02-19,CUST_00484,Monitor,3,Apple Pay,Germany,0,5.0,9.0,3.0,No,475,1425,0.0,1425.0,1430.0,Peripherals
TXN_0004258,2023-02-19,CUST_00112,Smartphone,5,Debit Card,Australia,10,10.0,3.0,4.0,No,805,4025,402.5,3622.5,3632.5,Electronics
TXN_0001125,2023-02-20,CUST_00036,USB Cable,8,PayPal,India,15,10.0,25.0,4.0,No,103,824,123.6,700.4,710.4,Accessories
TXN_0000401,2023-02-20,CUST_00556,Laptop,7,Google Pay,France,5,15.0,29.0,5.0,No,1057,7399,369.95000000000005,7029.05,7044.05,Electronics
TXN_0000757,2023-02-20,CUST_00233,Charger,4,Google Pay,India,0,10.0,3.0,4.0,No,90,360,0.0,360.0,370.0,Accessories
TXN_0000832,2023-02-20,CUST_00333,Screen Protector,4,Bank Transfer,France,10,10.0,9.0,,No,110,440,44.0,396.0,406.0,Accessories
TXN_0001236,2023-02-20,CUST_00532,Mouse,6,Google Pay,Australia,10,10.0,28.0,,No,65,390,39.0,351.0,361.0,Peripherals
TXN_0002118,2023-02-20,CUST_00439,Microphone,2,Debit Card,France,0,0.0,23.0,4.0,No,103,206,0.0,206.0,206.0,Peripherals
TXN_0004504,2023-02-21,CUST_00616,Microphone,4,PayPal,Australia,0,20.0,16.0,5.0,Yes,75,300,0.0,300.0,320.0,Peripherals
TXN_0000811,2023-02-22,CUST_00978,Router,1,Apple Pay,France,10,0.0,19.0,2.0,No,201,201,20.1,180.9,180.9,Networking
TXN_0000418,2023-02-22,CUST_00601,USB Cable,2,Credit Card,USA,0,20.0,1.0,5.0,No,50,100,0.0,100.0,120.0,Accessories
TXN_0000222,2023-02-22,CUST_00661,Laptop,9,Apple Pay,Japan,0,15.0,8.0,5.0,No,1051,9459,0.0,9459.0,9474.0,Electronics
